"QueryName","YearVal","MonthVal","Country","RecordCount","Division","Product","BillingType"
"03_InvoicedConsignments_YI","2025","11","AU","1","YA","88","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","BG","1","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","HU","38","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","AT","2","P","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","PT","20141","FX","0101","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","CZ","169","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","PL","566","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","PH","2","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","NL","2","G","48F","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","AT","2","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","VN","1","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","CY","3","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","AE","507","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","CH","36","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","LU","17","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","AE","1","D","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","BE","593","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","FI","9292","S","DNI","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","LT","10","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","IT","737","Z","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","SK","1","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","NL","2384","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","CH","43","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","SK","3709","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","CN","332","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","IN","20","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","ZA","68","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","FI","4","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","SA","548","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","MY","1","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","RO","91","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","GR","2","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","CH","38","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","RO","185","D","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","FR","8266","G","32","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","TR","793","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","AT","365","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","IE","4","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","SE","3","G","12N","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","CZ","47","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","RO","593","D","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","PL","24008","S","DNE","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","PT","126","FX","0102","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","RO","1570","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","SE","455","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","GB","24","G","412","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","CY","8","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","BE","122","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","PL","2334","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","BG","2","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","TH","32","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TW","2","Z","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SI","4","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","BE","12","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","GB","2","Z","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TW","34","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PT","10","S","NFD","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","LV","3","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","LV","4","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","FR","71","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","VN","2","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","HU","115","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CH","9619","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","FR","3192","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","AT","373","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","NL","12","G","99","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","ZA","14","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","IL","1268","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","AE","1","S","PAK","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","TR","4","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","FR","1","S","RFD","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","BT","1","Z","102","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","NL","3","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","PL","117047","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","IE","40","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","NL","13","S","727","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","TR","424","S","DNE","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SA","13","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","LU","107","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","IN","3","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","IE","5954","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CY","361","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","CZ","53","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","IN","223","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","PT","6","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","BG","3","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","ID","11","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","BE","127","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","BH","4","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","SG","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","TR","355","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","TR","53","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","BG","1","S","BRO","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","AT","15826","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","TR","5","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","RO","1677","D","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","SK","138","FX","8601","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","NO","44","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","ES","16","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","BE","20","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SE","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","CZ","1","G","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","HU","66","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","TH","94","S","29","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","ES","66","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","RO","2","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","AE","1","D","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","MY","1","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","BG","4683","FX","0401","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","BE","95","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","EE","6","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","MY","6","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","RO","72","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","FR","51","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","LT","1","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","SI","6","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","TM","6","Z","102","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","TR","18","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","GB","2439","S","DNI","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SE","1","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","MY","14","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","ES","336","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","CH","147","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","LU","1","S","NFO","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","TW","1","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","KW","96","G","29","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","LT","3","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","GR","200","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","IE","23","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","NL","7","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CH","1108","G","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CH","10","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","TM","3","Z","102","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","NZ","17","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","CY","3","FX","8601","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","MY","19","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","HK","8","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","LU","15","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","NL","241","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","HK","1","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","GB","5","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","BE","2","Z","102","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","GB","2","G","09N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","FJ","67","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SK","1","S","727","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","IN","14","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","DK","23","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","HU","7988","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","AE","21","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","FR","2","S","ARC","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","CZ","47","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","LV","102","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","LU","1","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","HK","1120","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","FR","13","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","HU","626","D","12","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","BE","21","D","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","12","NZ","13","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SE","78","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","TR","159","D","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","LU","207","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","RO","103","D","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","NL","12","S","1EN","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","PT","10","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","RO","573","D","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","AE","36","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","GR","884","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","RO","4","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","TH","6","S","NFO","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","GR","2037","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","UA","1","FX","7001","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","BE","77","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PL","1464","S","DNI","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","SK","2151","FX","0102","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PT","9","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","FJ","4","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","AT","15078","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","IT","68","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","SK","46","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","AE","248","S","727","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TR","1119","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","ID","3","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","AE","185","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","LV","100","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","PL","109","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","12","AU","3","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","ES","115","S","800","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","IN","8","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","NL","42","S","NFO","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","PL","1","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","IT","3","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","NL","5","SD","CBU","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","NO","13","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","SE","8659","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","JP","127","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","GR","2363","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","NO","136","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","LV","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","MT","543","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","ES","84","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","EE","2099","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","AT","9","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CY","13","S","87","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","KR","1","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","NL","15","S","1PN","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","CZ","13901","D","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","PT","87","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","CZ","2","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","AE","65","D","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","AT","111","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","PT","572","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","IT","6178","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","FR","56","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SK","488","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","IN","3","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","FR","51","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PT","15697","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","PT","137","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","GB","270","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","DK","24","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","TR","237","D","100","Freight Billing"
